Tags,Checked,Name,Formula,Annot. Source: Predicted Compositions,Annot. Source: mzCloud Search,Annot. Source: Metabolika Search,Annot. Source: ChemSpider Search,Annot. DeltaMass [ppm],Calc. MW,m/z,RT [min],Area (Max.),# ChemSpider Results,# mzCloud Results,mzCloud Best Match,mzCloud Best Match Confidence,mzCloud Best Sim. Match,MS2,Reference Ion,"Group Area: Control, Sample","Group Area: Dosed, Sample","Group CV [%]: Control, Sample","Group CV [%]: Dosed, Sample","Ratio: (Dosed, Sample) / (Control, Sample)","Log2 Fold Change: (Dosed, Sample) / (Control, Sample)","P-value: (Dosed, Sample) / (Control, Sample)","Adj. P-value: (Dosed, Sample) / (Control, Sample)",Peak Rating (Max.),Peak Rating: 5weeks_1_nonpolar_neg.raw (F1),Peak Rating: 5weeks_2_nonpolar_neg.raw (F2),Peak Rating: 5weeks_3_nonpolar_neg.raw (F3),Peak Rating: 5weeks_4_nonpolar_neg.raw (F4),Peak Rating: 8weeks_1_nonpolar_neg.raw (F9),Peak Rating: 8weeks_2_nonpolar_neg.raw (F10),Peak Rating: 8weeks_3_nonpolar_neg.raw (F11),Peak Rating: 8weeks_4_nonpolar_neg.raw (F12),Peak Rating: 12weeks_1__nonpolar_neg.raw (F17),Peak Rating: 12weeks_2_nonpolar_neg.raw (F18),Peak Rating: 12weeks_3_nonpolar_neg.raw (F19),Peak Rating: 12weeks_4_nonpolar_neg.raw (F20),Peak Rating: 5weeks_9_nonpolar_neg.raw (F5),Peak Rating: 5weeks_10_nonpolar_neg.raw (F6),Peak Rating: 5weeks_11_nonpolar_neg.raw (F7),Peak Rating: 5weeks_12_nonpolar_neg.raw (F8),Peak Rating: 8weeks_9_nonpolar_neg.raw (F13),Peak Rating: 8weeks_10_nonpolar_neg.raw (F14),Peak Rating: 8weeks_11_nonpolar_neg.raw (F15),Peak Rating: 8weeks_12_nonpolar_neg.raw (F16),Peak Rating: 12weeks_9_nonpolar_neg.raw (F21),Peak Rating: 12weeks_10_nonpolar_neg.raw (F22),Peak Rating: 12weeks_11_nonpolar_neg.raw (F23),Peak Rating: 12weeks_12_nonpolar_neg.raw (F24),Peak Rating: Blk8_nonpolar_neg.raw (F25),Peak Rating: Blk9_nonpolar_neg.raw (F26),Peak Rating: Blk10_nonpolar_neg.raw (F27),Peak Rating: Blk11_nonpolar_neg.raw (F28),Peak Rating: Blk12_nonpolar_neg.raw (F29),Peak Rating: Blk13_nonpolar_neg.raw (F30),Peak Rating: Blk14_nonpolar_neg.raw (F31)
,FALSE,Benzoxazolone,C7 H5 N O2,Full match,No results,No results,Full match,0.18,135.03205,180.03027,1.114,4442741.218,8,0,,,,No MS2,[M+FA-H]-1,1019123.101,1805462.677,42.02816097,52.8137577,1.772,0.83,0.005397812,0.178411512,5,,,,,3.1,,,,,,,,5,2.7,,3.1,,1.4,4.1,,4.2,2.3,,,,,,,,,
,FALSE,N-[(Diphenylphosphoryl)methyl]-N-(2-phenylethyl)aniline,C27 H26 N O P,No results,No results,No results,Full match,-2.1,411.17434,410.16706,1.263,4442509.068,1,0,,,,No MS2,[M-H]-1,1034833.971,1266095.205,50.59996875,67.00275486,1.223,0.29,0.361449011,0.825228785,4.5,2.3,,,2.3,3.1,,3.1,4.5,,,1.7,,2.7,,,,,,3.3,2.6,3.5,,,,,,,,,,
,FALSE,,C45 H80 O2 S3,Full match,No results,No results,No results,0.99,748.53279,747.52551,13.662,4441803.87,0,0,,,,No MS2,[M-H]-1,854743.6094,865265.9572,95.27752719,108.2170881,1.012,0.02,0.544037737,0.898525082,6.4,5.4,,,4.5,,5.2,5.2,4.2,4.6,5,3.6,6.3,6.4,,1.2,5,5.6,5.4,,6.1,,5.2,,,,,,,,,
,FALSE,,C55 H48 Cl2 N2 O2,Full match,No results,No results,No results,0.97,838.3101,837.30296,3.045,4436717.553,0,0,,,,No MS2,[M-H]-1,1728741.504,2488044.369,55.95193092,26.02977364,1.439,0.53,0.043903559,0.435156225,6.2,3.5,4.6,2.7,2.7,3.5,4.8,5.6,3,2.3,1.6,5,2.6,6.2,5.1,5.6,4.3,2.2,4.9,6.2,4,4.1,5.3,4.7,3.6,,,,,,,
,FALSE,,C26 H24 Cl2 N6 O9 S2,Full match,No results,No results,No results,-0.66,698.04186,697.03458,3.323,4433800.44,0,0,,,,No MS2,[M-H]-1,2510802.276,2303624.95,38.31209996,26.76972033,0.917,-0.12,0.732834984,0.952827468,6.6,4.2,5.4,6.1,3.6,3.2,5.4,2.9,6.1,2.5,4.7,5.5,6.1,4.9,6.2,6.4,6.2,6.2,5.6,5.6,5.1,6.2,6.6,5.5,6,,,,,,,
,FALSE,,C36 H73 N6 O9 P,Full match,No results,No results,No results,3.01,764.51997,763.51269,14.01,4429764.704,0,0,,,,No MS2,[M-H]-1,1618130.055,1058083.109,55.91550226,60.32319386,0.654,-0.61,0.036065659,0.399050062,5.6,5.2,3.5,3.9,5.6,3.5,5,,3.5,3.1,1.6,2.7,4.2,4.5,0.5,3.9,,2.7,2,,2.3,0.8,,0.6,3.6,,,,,,,
,FALSE,,C36 H43 P,Full match,No results,No results,No match,-3.21,506.30861,551.30676,2.345,4429138.325,1,0,,,,No MS2,[M+FA-H]-1,678221.0259,961805.2723,22.54619758,87.66376662,1.418,0.5,0.021642022,0.327360958,4.6,,,,,,,,,,,,,,,,,,,,,4.5,4.6,4.5,4.5,,,,,,,
,FALSE,,C26 H65 N10 O10 P3,Full match,No results,No results,No results,-2.57,770.40781,769.40054,1.628,4424716.921,0,0,,,,No MS2,[M-H]-1,905539.9083,404505.2303,95.55970181,102.6803897,0.447,-1.16,0.329155544,0.805472559,5.8,,3.5,3.6,,2.7,4.5,3.5,,,5.6,0.2,3.5,,,,,2.7,3.7,5.8,4.6,,,,4.8,,,,,,,
,FALSE,,C22 H46 N6 O3 S,Full match,No results,No results,No match,-1.62,474.33444,473.32716,2.965,4422221.356,5,0,,,,No MS2,[M-H]-1,1218357.211,1189837.075,73.6797241,53.80409906,0.977,-0.03,0.900079461,0.983051102,6,2,2,2.7,3.3,2,4.6,3.3,3.3,,2.7,0.5,3.1,,,,3.9,0.8,4.6,6,3.9,4.5,3.5,2.3,,,,,,,,
,FALSE,Glycol stearate,C20 H40 O3,Full match,No results,No results,Full match,0.21,328.29781,327.29052,10.841,4421196.142,18,0,,,,No MS2,[M-H]-1,206530.0811,595975.6193,163.2375405,113.1416685,2.886,1.53,0.114888817,0.600601576,5,,,,,,2.1,,,,,0.2,,5,1.5,,,4.8,4.8,,1.6,3.9,,,,,,,,,,
,FALSE,,C20 H16 N10 O12 S2,Full match,No results,No results,No match,0.76,652.03955,651.03228,3.772,4420764.36,1,0,,,,No MS2,[M-H]-1,1654433.61,1551313.012,27.41224422,50.31708069,0.938,-0.09,0.898040546,0.982504063,6.4,5.3,5.5,6.4,,5.6,3.7,,5.6,3.4,3.4,6,5.1,4.6,3.9,3.1,3.9,3.5,,2.3,4.2,5.4,2.2,4.2,4.6,,,,,,,
,FALSE,,C23 H39 Cl4 N2 P S4,Full match,No results,No results,No results,0.73,642.04925,641.04197,2.468,4420690.259,0,0,,,,No MS2,[M-H]-1,1210797.26,1461551.195,45.70276532,59.52149593,1.207,0.27,0.124771624,0.619190953,5.4,3.5,4.6,,2,3.5,5,4.6,1.6,2.7,3.6,1.2,5.4,5.4,,4.5,2,2.3,,4.8,3.1,2.7,2.3,1.6,2.3,,,,,,,
,FALSE,,C19 H20 Cl2 N2 O5 P2 S,Full match,No results,No results,No results,-0.31,519.99436,518.98708,3.389,4417668.775,0,0,,,,No MS2,[M-H]-1,2103551.502,1963607.265,31.18170158,54.68363219,0.933,-0.1,0.633252427,0.922720414,6.4,5.5,5.9,4.7,3.2,5.7,6.1,5,5,5.5,3.2,4.4,4.6,2.7,3.9,4.5,3.5,4.2,2,5.6,6.4,4.6,3.5,4.2,3.5,,,,,,,
,FALSE,,C5 H Br Cl N S,Full match,No results,No results,No results,4.25,220.8711,219.86382,26.968,4415895.341,0,0,,,,No MS2,[M-H]-1,695734.436,789643.049,98.37365007,76.30139687,1.135,0.18,0.424909104,0.848564205,6.1,2.3,,,2.3,3.8,2.6,,1.1,,,,1.4,,,,1.6,4.6,2.5,,,,1.4,,,,2.1,,6.1,,,
,FALSE,1-Ethyl-3-[2-(octadecylsulfanyl)ethyl]thiourea,C23 H48 N2 S2,Full match,No results,No results,Full match,6.79,416.32872,415.32164,2.943,4414822.207,1,0,,,,No MS2,[M-H]-1,2231724.791,2033261.595,44.57857413,52.96110523,0.911,-0.13,0.969852572,0.994784657,5.6,4.1,,2.7,3,2.2,3,2.6,3.1,,2.2,2.1,2.7,3.1,3.1,3,3.9,1.6,3.9,5.6,2.3,3.7,4,2.6,2.6,,,,,,,
,FALSE,,C48 H68 N2,Full match,No results,No results,No results,-8.24,672.53271,671.52543,10.001,4414476.012,0,0,,,,No MS2,[M-H]-1,1436464.398,1112264.969,54.56280556,78.53515228,0.774,-0.37,0.842809741,0.976321645,4.2,0.6,,2.3,,2,2.2,,,3.7,2.2,0.8,1.4,3.9,4.2,2.1,4,1.4,,1.2,1.2,3.6,2.7,0.8,2.6,,,,,,,
,FALSE,,C30 H56 N2 O P2,Full match,No results,No results,No match,4.67,522.38923,521.38195,13.927,4414312.88,4,0,,,,No MS2,[M-H]-1,317551.2587,419547.0886,54.77810457,104.0224683,1.321,0.4,0.049940927,0.456212182,5.2,,,,,,,,,,3.9,2.1,,4.1,,,,5.2,5.2,4.5,5.2,,,,,,,,,,,
,FALSE,,C7 H17 N8 O P,Full match,No results,No results,No match,-0.79,260.12609,259.11855,12.264,4413865.662,34,0,,,,No MS2,[M-H]-1,992574.4671,1035434.683,101.8638786,61.2318403,1.043,0.06,0.439544028,0.853452134,4.8,,,3.3,2.2,,4.8,,1.7,3,,,3.6,,3.3,,,,,,1.5,,,2.9,1.2,,,,0.2,,,
,FALSE,,C15 H35 Cl2 N4 P S3,Full match,No results,No results,No results,3.92,468.11569,467.10841,1.315,4412976.282,0,0,,,,No MS2,[M-H]-1,927616.7204,1361004.169,87.13988939,69.67101545,1.467,0.55,0.577475733,0.908805632,6.4,4,3.5,5.8,2.7,6,5.6,5.6,4.2,,,1.4,4,3.9,5.8,5,5,6.4,4.1,5.4,3.7,5,,,1.7,,,,,,,
,FALSE,,C35 H52 N4 O6,Full match,No results,No results,No results,-2.78,624.38695,623.37967,1.746,4411438.555,0,0,,,,No MS2,[M-H]-1,900139.0533,1624962.312,90.93574025,62.51649898,1.805,0.85,0.042435974,0.430283376,5.6,,3.6,,4.6,5,4.2,,,,,3.1,4.8,4.2,3.1,2.9,4.2,3.1,5.6,3.1,3.1,,4.8,3.7,4.5,,,,,,,
,FALSE,,C29 H38 Cl4 P2 S,Full match,No results,No results,No results,1.22,620.09311,619.08583,11.774,4410173.69,0,0,,,,No MS2,[M-H]-1,301755.4312,239328.2651,122.7119864,66.13537818,0.793,-0.33,0.060961868,0.482935775,5.6,,,,3,2.6,,3.7,,5.6,,,,,,,,,,,,,,,3.1,,,,,,,
,FALSE,,C40 H66 N2 O8,Full match,No results,No results,No results,1.23,702.48278,701.47544,12.015,4407014.77,0,0,,,,No MS2,[M-H]-1,1026108.64,768259.7242,54.10696876,88.63686038,0.749,-0.42,0.668763086,0.934039612,4.8,,1.4,1,3.1,4.6,2.7,4.8,3.1,4.6,3.5,2,3.9,3.5,,,2.9,1.6,,,3.9,4.5,3,3,4.8,,,,,,,
,FALSE,Melengestrol acetate,C25 H32 O4,Full match,No results,No results,Full match,-7.25,396.22719,395.21991,3.333,4406818.217,50,0,,,,No MS2,[M-H]-1,1167150.629,1491732.771,43.24200995,74.45735613,1.278,0.35,0.766876534,0.959804324,4.9,3.9,2.3,1.2,1.8,4.2,3.5,,0.8,0.8,,1.2,4.2,0.8,,3.9,,1.2,0.7,1.1,4.8,2.2,3.1,,1.6,,,,,,,4.9
,FALSE,,C19 H49 N10 P3,Full match,No results,No results,No results,4.07,510.33753,509.33025,8.341,4406632.898,0,0,,,,No MS2,[M-H]-1,1614792.811,1879745.108,49.84876998,49.86527015,1.164,0.22,0.965750408,0.993729731,5.6,5.2,3.5,2.3,2.7,5.6,4.5,3.1,3.5,1.6,5.4,2.3,4.6,4.1,2,3.9,,4.8,5.2,3.7,2.3,3.9,2.7,2.3,4.2,,,,,,,
,FALSE,,,No results,No results,No results,No results,,921.87227,920.86491,13.505,4404956.38,0,0,,,,No MS2,[M-H]-1,169746.5835,159002.5079,176.815742,16.56085233,0.937,-0.09,0.094687938,0.560943671,6.4,,6.4,4.5,,,,,,,3.6,,,,,,,,,,,,,,,,,,,,,
,FALSE,,C28 H42 Cl4 S4,Full match,No results,No results,No results,-0.81,646.09182,645.08454,6.117,4402924.096,0,0,,,,No MS2,[M-H]-1,1956936.382,1673369.495,41.55587958,59.57047011,0.855,-0.23,0.912048928,0.98477846,5.6,5.6,2.7,2.3,,2.6,4.1,1.6,3.5,3.5,3.7,,3.7,3.1,4.6,4.6,,2.6,4.1,4.8,3.7,2.7,,,,,,,,,,
,FALSE,2-(Dodecyloxy)ethyl hydrogen sulfate,C14 H30 O5 S,No results,No results,No results,Full match,-0.41,310.18127,309.17399,3.65,4401472.972,3,0,,,,No MS2,[M-H]-1,823704.0338,819327.6426,50.65533987,100.9674236,0.995,-0.01,0.603561392,0.92023829,4,,,1.2,,,,,1.6,,,,,1.2,,1.1,,1.4,,2,4,,,,1.7,3.4,2.2,,,,,
,FALSE,,C15 H40 N8 O P2,Full match,No results,No results,No match,-5.43,410.2778,409.27053,1.046,4400750.647,3,0,,,,No MS2,[M-H]-1,1399896.948,1845478.466,49.63548061,51.90411587,1.318,0.4,0.361672746,0.825228785,6.1,5.4,3.9,4.2,5,6,5.6,3.7,,4.2,5.4,5,4.6,3.9,5.6,5,5,4.1,5.6,5.6,3.7,4.6,4.2,6.1,5.4,,,,,,,
,FALSE,,,No results,No results,No results,No results,,608.05493,607.04766,3.54,4398978.527,0,0,,,,No MS2,[M-H]-1,853158.7915,1092632.915,59.15115151,88.20034545,1.281,0.36,0.398380859,0.837052789,5.8,,,0.8,,,5.8,1.2,1.6,,3.5,5.5,4.6,,1.8,,3.5,,,1.4,,,3.5,,1.1,,,,,,,
,FALSE,,C12 H31 N4 O3 P3,Full match,No results,No results,No match,-2.47,372.15998,371.15308,1.169,4397861.934,5,0,,,,No MS2,[M-H]-1,1244153.446,1485167.705,54.1777585,53.73012543,1.194,0.26,0.172009459,0.679613432,5.6,4.5,,,,,,4.5,1.2,,,,,1.2,2.3,3.1,5,2.2,,5.6,,,,3.7,,,,,,,,
,FALSE,,C18 H45 Cl2 N9 O9,Full match,No results,No results,No results,-0.41,601.27148,600.26421,6.642,4396930.919,0,0,,,,No MS2,[M-H]-1,1243165.11,971972.7808,81.68197935,61.75570889,0.782,-0.36,0.663275993,0.932752189,4.5,1.6,2.3,1.2,2,4.2,3.5,,3.9,1.4,4.5,,4.2,4.2,,3.3,0.5,2.5,2.9,,2.3,1.2,4.2,0.8,2.7,,,,,,,
,FALSE,,C20 H30 Br N4 O P S3,Full match,No results,No match,No results,-1.47,548.04947,547.04217,1.764,4396121.138,0,0,,,,No MS2,[M-H]-1,2373095.959,2242062.804,37.7995625,39.91789953,0.945,-0.08,0.619002627,0.920957381,6.5,5.7,5.7,5,4.4,5.5,6.5,6.1,6.1,2.1,,4,6.1,5.4,5.4,5.1,6.1,5.7,5.9,5,5.5,5.7,5.1,4.4,4.7,,,,,,,
,FALSE,,,No results,No results,No results,No results,,199.83933,198.83206,3.825,4390876.606,0,0,,,,No MS2,[M-H]-1,1213133.066,1625794.857,26.00612954,60.29401327,1.34,0.42,0.040139128,0.420155279,5.3,,2.2,4.5,3,5.3,,,2.2,,,3.5,,2.6,0.5,3,,,0.8,,,2.7,1.1,,,,,,,,,
,FALSE,,C57 H76 N5 O P S3,Full match,No results,No results,No results,0.51,973.49546,972.48818,4.983,4389500.029,0,0,,,,No MS2,[M-H]-1,2143732.123,1681065.7,42.60758086,58.62923256,0.784,-0.35,0.650853917,0.928490717,5.6,4.8,5,4.6,3.5,4.8,5.2,4.5,5.4,4.2,4.2,3.9,5.6,4.6,5,5,4.2,4.1,5.2,4.8,4.5,5,4.2,3.5,3.5,,,,,,,
,FALSE,,,No results,No results,No results,No results,,419.28644,418.27917,1.36,4386566.826,0,0,,,,No MS2,[M-H]-1,1596370.433,2102529.626,45.73158647,41.69318074,1.317,0.4,0.04582727,0.440359652,3.3,,2.7,1.2,,2,,2.3,1.6,,1.4,0.5,2.7,,0.8,0.5,1.6,3.1,3.3,1.1,2.2,1.6,0.8,2.7,1.8,,,,,,,
,FALSE,,C5 H Br Cl N S,Full match,No results,No results,No results,4.46,220.87115,219.86387,20.484,4371334.833,0,0,,,,No MS2,[M-H]-1,301449.447,367266.8539,174.6009736,169.3077531,1.218,0.28,0.844242938,0.976401573,6,,,1.5,2.1,,,,6,1.7,,,,2.3,,,4.5,,,,1.2,1,,,,1.5,2.9,,,,,
,FALSE,,C43 H73 N O3 S2,Full match,No results,No results,No results,2.38,715.50489,714.49761,13.079,4366879.739,0,0,,,,No MS2,[M-H]-1,475438.6598,339918.0898,118.1290149,71.25231644,0.715,-0.48,0.246619196,0.741968821,4.8,3.7,3.5,2.2,2.7,,0.6,,2.5,,,,2.5,2.3,,,,,1.2,4.8,,3.1,,3.5,,,,,,,,
,FALSE,,C30 H60 N2 O8 P2,Full match,No results,No results,No results,7.03,638.38697,683.38508,2.876,4366583.512,0,0,,,,No MS2,[M+FA-H]-1,693365.9791,352121.3472,98.27156508,86.13117489,0.508,-0.98,0.040875115,0.424559469,5.2,3,3.5,4.1,,2.3,5.2,2.5,,,,,,,,,,,,,,,,2.3,,,,,,,,
,FALSE,"2,5-Dioxotetrahydro-3-furanyl acetate",C6 H6 O5,Full match,No results,Partial match,Full match,-0.27,158.02148,217.03532,31.736,4361385.203,11,0,,,,No MS2,[M-H+HAc]-1,110684.3989,154558.0109,118.281529,190.9284039,1.396,0.48,0.700392888,0.943223144,5.2,1.2,,,2.9,2,5.2,,,,3.5,,,,,1.1,,,4,,,,,2.1,4.8,5.2,,,,,,2.5
,FALSE,,C50 H63 Cl S4,Full match,No results,No results,No results,0.06,826.35017,825.34289,7.323,4359545.437,0,0,,,,No MS2,[M-H]-1,2595902.461,2469577.924,37.36778968,28.05620306,0.951,-0.07,0.578613365,0.909047053,5.9,3.5,4.2,3.5,4.7,5.5,3.5,1.7,2.7,1.9,3.5,,3.8,5.9,5.1,5.9,3.4,2.4,2.8,4,3.2,4,3.6,4.5,3.2,,,,,,,
,FALSE,,C26 H30 Cl2 N2 O2 S4,Full match,No results,No results,No results,0.84,600.05722,599.05009,3.164,4358371.498,0,0,,,,No MS2,[M-H]-1,774351.599,731751.1347,88.68838037,110.9702292,0.945,-0.08,0.932372111,0.987438899,5.4,3.3,3.9,2.9,2,4.8,5.4,,1.6,3.6,,3.3,2.7,1.2,4.8,3.5,1.2,3.3,,2,3.3,,4.8,,0.6,,,,,,,
,FALSE,,C18 H26 Cl2 N8 O5 S3,Full match,No results,No results,No results,0.19,600.05665,599.04937,2.989,4358371.498,0,0,,,,No MS2,[M-H]-1,2018549.654,1718823.816,36.78069958,59.64286612,0.852,-0.23,0.853398476,0.977386799,6.3,3.8,5.5,5.5,5.4,4.7,5.5,5.9,4.6,6.3,,3.8,5.9,5,4.8,,5.2,4.6,,5.2,5.4,3.5,3.9,0.8,2.3,,,,,,,
,FALSE,,C14 H32 N6 O3 S,Full match,No results,No results,No match,-9.2,364.22231,363.21503,1.767,4357161.038,1,0,,,,No MS2,[M-H]-1,626600.0707,978050.0357,73.79669403,87.47612456,1.561,0.64,0.146840194,0.648043608,6.4,,3.5,,0.2,3,5,,2.5,,3.3,,3.1,5,,,,5,6,4.6,6.4,2.3,2.5,3.3,5,,,,,,,
,FALSE,,C34 H70 O6 P2,Full match,No results,No results,No match,-8.15,636.45957,635.4523,8.847,4356151.821,1,0,,,,No MS2,[M-H]-1,2071124.194,1739145.955,42.7673907,34.30063532,0.84,-0.25,0.13870042,0.641975286,5,0.5,2,3.5,1.8,4.1,4.5,3.1,3.3,2,,,3.7,3.2,,1.3,3.1,1.3,2.5,2.5,3.6,,3.6,2.1,5,,,,,,,
,FALSE,N-DESISOPROPYL DELAVIRDINE,C19 H22 N6 O3 S,No results,No results,No results,Full match,0.41,414.14758,413.14016,1.213,4355526.661,2,0,,,,No MS2,[M-H]-1,904080.5443,1998066.291,82.43868409,58.52677104,2.21,1.14,0.25089435,0.745148685,5.6,,3.7,,,4.1,3.7,,,,4.1,1.7,2.7,3.1,,,4.2,1.4,5.6,3.3,,,3.1,4.8,3.3,,,,,,,
,FALSE,,C39 H43 N P2 S3,Full match,No results,No results,No results,-1.53,683.20224,682.19496,1.059,4349303.142,0,0,,,,No MS2,[M-H]-1,760354.1744,891392.1351,106.7300943,100.5489676,1.172,0.23,0.604847784,0.92023829,6,,5,,,5.6,5.6,5.4,,,5.4,,5.8,,,,,,6,5.6,6,,,,6,,,,,,,
,FALSE,,C58 H109 O10 P,Full match,No results,No results,No results,-0.37,996.77547,995.76819,20.221,4345748.071,0,0,,,,No MS2,[M-H]-1,1337455.382,1591147.789,70.3725081,59.87906286,1.19,0.25,0.535644366,0.896147626,4.6,4.5,2,4.6,2.3,0.8,2.7,2.1,2,2,3.7,2.7,2.3,,,,2.3,3.3,4.5,1.6,3.3,3.1,2,2.3,3.7,,,,,,,
,FALSE,,,No results,No results,No results,No results,,605.21891,604.21164,3.415,4342329.502,0,0,,,,No MS2,[M-H]-1,1178449.383,2635528.934,70.13262389,42.90000183,2.236,1.16,0.007959353,0.211870401,5.6,,,,1.6,4.2,3,,,0.8,3.7,1.6,5.6,5,4.5,1.6,3.9,2.3,4.8,3.5,4.1,4.8,2.6,3.3,4.8,,,,,,,
,FALSE,,C30 H40 O9 P2,Full match,No results,No results,No results,-0.45,606.21448,605.20721,3.407,4342329.502,0,0,,,,No MS2,[M-H]-1,1142310.077,2652444.268,71.5465462,38.65035301,2.322,1.22,0.005221249,0.175731928,5.6,,,,1.6,3.5,3,,,0.8,4.1,1.6,5.6,5.5,5.4,2.1,4,2.9,5.4,3.2,4.6,5,3.1,3.8,5.4,,,,,,,
,FALSE,"Ethyl N-(3-chlorobenzoyl)-3,3,3-trifluoro-2-({4-[(6-methoxypyridazin-3-yl)sulfamoyl]phenyl}amino)alaninate",C23 H21 Cl F3 N5 O6 S,No results,No results,No results,Full match,4.21,587.08779,586.08051,7.261,4339387.071,1,0,,,,No MS2,[M-H]-1,233582.8036,213660.9447,125.9875399,180.9181042,0.915,-0.13,0.555816224,0.903886819,5,,,,,,,5,,,,,,,,,,4.5,,,,4.6,,,,,,,,,,
,FALSE,,C56 H106 N3 O6 P,Full match,No results,No results,No results,0.36,947.78226,946.77499,17.174,4338608.709,0,0,,,,No MS2,[M-H]-1,1355924.255,435792.8866,74.55751286,85.13669444,0.321,-1.64,0.00076454,0.074650219,5.8,2.7,2.7,2.3,3.3,5.6,3.7,2,4.1,,4.5,3.9,1,,,,5.8,0.2,,,2.9,3.3,2.9,2.5,3.9,,,,,,,
,FALSE,,C44 H54 Cl2 N6 O7 S,Full match,No results,No results,No results,0.42,880.31555,879.30827,4.082,4334508.187,0,0,,,,No MS2,[M-H]-1,1046379.536,965509.7157,58.95602593,76.77905321,0.923,-0.12,0.255217883,0.747268151,5.4,2.5,2.7,2.5,2.7,4.2,4.6,4.6,5,3.1,2,1.7,4.2,3.5,3.5,5.4,3.9,5,3.9,4.5,1.8,4,1.2,5,4.2,,,,,,,
,FALSE,,C18 H36 N8 O,Full match,No results,No results,No match,6.1,380.30353,379.29616,1.3,4331135.314,2,0,,,,No MS2,[M-H]-1,2267031.216,1830078.149,50.16226564,34.14257537,0.807,-0.31,0.465692892,0.864234052,5.6,2.6,3.9,5.4,3.7,5.6,3.7,5.6,3,2.7,3.5,1.2,0.5,3.1,3.5,4.7,3.8,,5.1,,1.3,,,5.5,,,,,,,,
,FALSE,Dimethyl acetylsuccinate,C8 H12 O5,Full match,No results,No results,Full match,-0.56,188.06837,187.06107,8.419,4329988.314,15,0,,,,No MS2,[M-H]-1,86639.49424,387159.7239,148.4728804,161.7136627,4.469,2.16,0.221294047,0.723227645,3.6,,0,,,,,,,,,,,,,,1.8,,,,1.8,,,,,2.5,,,3.6,,,2.7
,FALSE,,C24 H38 N4,Full match,No results,No results,No match,-4.57,382.3079,381.30062,5.39,4327444.4,58,0,,,,No MS2,[M-H]-1,792998.8516,747753.395,81.97564034,86.03955746,0.943,-0.08,0.722489748,0.949703578,3.3,1.8,0.6,,2.3,,,2,,1.8,,0.5,1.2,,3.3,,,2.6,,,2.6,1.6,,3.1,,,,,,,,
,FALSE,,C3 H7 N8 O3 P,Full match,No results,No results,No match,0.16,234.03791,233.03062,1.206,4326761.915,3,0,,,,No MS2,[M-H]-1,955491.3579,1266800.422,48.93285093,74.30422213,1.326,0.41,0.135142228,0.637316939,4.5,,,,,,,,,,,4.2,4.5,,,,,,,,,,3.3,3.3,1.4,,,,,,,
,FALSE,,C7 H17 N6 O P,Full match,No results,No match,No match,4.03,232.12108,231.11381,0.687,4324650.799,40,0,,,,No MS2,[M-H]-1,1623199.851,1289066.747,61.13558353,66.48361495,0.794,-0.33,0.214692313,0.715791602,5.8,,2.2,5.8,,1.4,5.2,2.2,3.3,0.8,2.6,2.2,0.5,,4.8,5,5.2,3.1,2,,,,3,3.1,1.8,3.1,3.9,4,2,2.3,3.9,
,FALSE,"Trimethylsilyl N,1-bis(trimethylsilyl)tryptophanate",C20 H36 N2 O2 Si3,No results,No results,No results,Full match,4.53,420.21036,419.20312,31.082,4323697.253,6,0,,,,No MS2,[M-H]-1,779157.4724,574474.0012,107.9891507,109.9730852,0.737,-0.44,0.32524275,0.804855918,5.3,2.1,,4.2,0.5,3.3,4.8,,0.5,,1.1,,,,,,,2.2,2.9,,4,0.6,2.9,3.4,2.3,,1.5,,2.2,,5.3,1.1
,FALSE,,C31 H67 N7 O6 S,Full match,No results,No results,No results,-3.24,665.4852,664.47792,12.577,4321560.901,0,0,,,,No MS2,[M-H]-1,2205854.67,808927.2227,49.4029185,83.02866351,0.367,-1.45,0.058748042,0.478355653,4.5,2.6,,2.6,2.6,4.5,3,2.7,3,2.7,4.2,3.5,,,1.4,3.1,1.4,2.3,1.2,1.4,,,1.4,1.1,3.5,,,,,,,
,FALSE,,C5 H9 Cl N4 O P2,Invalid mass,No results,No results,No results,-10.2,237.99158,218.97376,1.023,4320507.785,0,0,,,,No MS2,[M-H-H2O]-1,1387204.917,729688.2262,63.5864194,93.60698451,0.526,-0.93,0.061084238,0.482935775,6.4,,2.3,3.7,2.7,,,5.4,6.4,5.2,4.6,4.2,2.7,2.3,3.5,1.4,5.4,4.6,,,,6,4,2.7,1.7,,,2.7,4.2,1.2,,
,FALSE,,C4 H11 Cl O4 P2,Full match,No results,No results,No results,-4.87,219.98104,218.97376,1.011,4320507.785,0,0,,,,No MS2,[M-H]-1,1387204.917,711494.5838,63.62622663,92.40890693,0.513,-0.96,0.058402273,0.477650652,6.4,,2.3,3.7,2.7,,,5.4,6.4,5.2,2.7,4.2,2.7,2.3,3.5,1.4,5.4,4.6,,,,6,4,2.7,,,,2.7,4.2,1.2,,
,FALSE,,C7 H11 N2 O P,Full match,No results,No results,No match,-8.59,170.05944,169.05216,0.05,4319554.513,49,0,,,,No MS2,[M-H]-1,91416.45106,129644.2971,114.5681162,221.6704596,1.418,0.5,0.569748723,0.90707094,5.7,4.5,1.5,4.9,,1.1,,,,,,,2.1,3.6,,,2.5,4.2,3,5.7,,,4.5,,,0.5,3.1,,,2.7,4.9,
